,MaritalStatus,NumberOfChildren,NumberOfYoungChildren,Minority,Debts,Income,Education,LegalKnowledge,InvolvedInLegalDispute,ExperienceWithCourtProceedings,CourtProceedingsSatisfaction,ExperienceWithMediation,MediationSatisfaction,ExperienceWithArbitration,ArbitrationSatisfaction,BF1,BF2,BF3,BF4,BF5,BF6,BF7,BF8,BF9,BF10,BF11,BF12,BF13,BF14,BF15,TK1,TK2,TK3,TK4,TK5,TK6,TK7,TK8,TK9,TK10,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Student status,Employment status,STNumber,Feelings,Speed,Privacy,PublicVindication,NeutralOpinion,MinimizeCosts,MaintainImproveRelationship,CreatePrecedent,MinMaxCompensation,CreativeSolution,ControlOfProcess,ControlOfOutcome,ShiftResponsibility,EnsuringCompliance,TransformationOfTheParties,ImproveUnderstanding,RecognitionApology,Classification,StrengthPosition,Decision
59,Single,0,0,FALSE,No Debts,Average,Bachelor,No Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,4,4,3,3,4,3,4,3,4,1,5,4,5,2,4,A,B,B,B,B,A,A,B,A,B,22,Male,White,Greece,Greece,Greece,Yes,Full-Time,5,"[""anger"",""sadness"",""frustration"",""confusion""]",4,4,1,1,1,4,1,1,1,4,4,1,1,1,5,5,Misunderstanding,Stronger,Let go
60,Single,0,0,FALSE,No Debts,Average,High School,No Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,4,4,2,3,2,4,4,4,5,3,3,4,3,4,3,A,B,A,A,A,B,A,A,A,B,30,Male,White,Italy,Italy,Italy,Yes,Unemployed (and job seeking),4,"[""frustration"",""anger"",""sadness"",""fear"",""hate"",""stress""]",4,4,5,3,4,4,4,3,3,4,4,3,4,4,4,3,Serious Dispute,Weaker,Adjudication
61,Single,0,0,FALSE,No Debts,Average,High School,No Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,4,4,2,3,2,4,4,4,5,3,3,4,3,4,3,A,B,A,A,A,B,A,A,A,B,30,Male,White,Italy,Italy,Italy,Yes,Unemployed (and job seeking),7,"[""sadness"",""frustration"",""anger"",""fear"",""confusion"",""hate"",""stress""]",4,3,4,4,5,3,4,3,4,4,4,3,4,3,4,4,Common Dispute,Stronger,Let go
62,Single,0,0,FALSE,No Debts,Average,High School,No Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,4,4,2,3,2,4,4,4,5,3,3,4,3,4,3,A,B,A,A,A,B,A,A,A,B,30,Male,White,Italy,Italy,Italy,Yes,Unemployed (and job seeking),3,"[""anger"",""sadness"",""frustration"",""confusion"",""hate"",""stress""]",4,5,4,3,4,4,4,3,4,4,4,3,4,4,3,4,Common Dispute,Weaker,Negotiation
63,Married,1,1,FALSE,No Debts,Average,High School,Some Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,5,5,3,2,3,4,4,4,4,1,4,5,5,2,5,B,B,B,B,A,A,A,A,A,B,30,Female,White,United Kingdom,United Kingdom,United Kingdom,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",1,"[""frustration"",""confusion""]",3,4,3,4,4,4,3,3,3,4,4,3,3,3,4,4,Common Dispute,Stronger,Negotiation
64,Married,1,1,FALSE,No Debts,Average,High School,Some Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,5,5,3,2,3,4,4,4,4,1,4,5,5,2,5,B,B,B,B,A,A,A,A,A,B,30,Female,White,United Kingdom,United Kingdom,United Kingdom,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",4,"[""frustration"",""stress""]",4,4,2,2,5,3,4,4,4,3,4,4,4,4,4,3,Common Dispute,Stronger,Negotiation
65,Married,1,1,FALSE,No Debts,Average,High School,Some Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,5,5,3,2,3,4,4,4,4,1,4,5,5,2,5,B,B,B,B,A,A,A,A,A,B,30,Female,White,United Kingdom,United Kingdom,United Kingdom,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",5,"[""anger"",""sadness"",""stress""]",5,4,3,3,4,3,4,4,3,4,4,3,4,4,4,5,Serious Dispute,Stronger,Adjudication
66,Single,0,0,FALSE,No Debts,Below Average,Bachelor,Some Knowledge,TRUE,TRUE,1,FALSE,0,FALSE,0,5,4,3,4,3,5,5,5,4,5,5,5,3,4,4,A,A,B,A,B,B,A,A,B,A,21,Male,White,Italy,Italy,Italy,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)",10,"[""anger"",""frustration""]",4,5,4,5,1,4,3,4,4,5,3,4,3,4,3,4,Serious Dispute,Stronger,Mediation
67,Single,0,0,FALSE,No Debts,Below Average,Bachelor,Some Knowledge,TRUE,TRUE,1,FALSE,0,FALSE,0,5,4,3,4,3,5,5,5,4,5,5,5,3,4,4,A,A,B,A,B,B,A,A,B,A,21,Male,White,Italy,Italy,Italy,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)",5,"[""anger"",""frustration"",""sadness""]",5,3,5,4,2,3,4,4,4,3,2,1,3,4,5,5,Serious Dispute,Stronger,Mediation
68,Single,0,0,FALSE,No Debts,Below Average,Bachelor,Some Knowledge,TRUE,TRUE,1,FALSE,0,FALSE,0,5,4,3,4,3,5,5,5,4,5,5,5,3,4,4,A,A,B,A,B,B,A,A,B,A,21,Male,White,Italy,Italy,Italy,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)",8,"[""anger""]",4,3,4,4,4,5,2,3,4,5,4,5,3,4,4,5,Common Dispute,Stronger,Public Complaint
69,Single,0,0,FALSE,A lot,Below Average,Bachelor,Some Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,5,5,3,1,1,5,4,2,3,1,2,5,5,4,4,A,B,B,B,A,B,B,A,A,B,26,Male,White,Australia,Australia,Australia,Yes,Unemployed (and job seeking),5,"[""anger"",""stress"",""sadness""]",1,1,3,5,3,5,1,1,1,5,5,5,3,5,5,5,Serious Dispute,Weaker,Mediation
70,Single,0,0,FALSE,A lot,Below Average,Bachelor,Some Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,5,5,3,1,1,5,4,2,3,1,2,5,5,4,4,A,B,B,B,A,B,B,A,A,B,26,Male,White,Australia,Australia,Australia,Yes,Unemployed (and job seeking),8,"[""anger"",""frustration"",""stress""]",4,4,5,5,5,1,5,3,3,5,5,5,5,4,4,2,Misunderstanding,Stronger,Arbitration
71,Single,0,0,FALSE,A lot,Below Average,Bachelor,Some Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,5,5,3,1,1,5,4,2,3,1,2,5,5,4,4,A,B,B,B,A,B,B,A,A,B,26,Male,White,Australia,Australia,Australia,Yes,Unemployed (and job seeking),10,"[""anger"",""frustration"",""hate"",""stress""]",1,1,5,5,2,1,5,5,1,5,5,5,5,2,3,5,Serious Dispute,Stronger,Adjudication
72,Married,1,1,FALSE,Some Debts,Average,High School,Some Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,4,4,4,4,3,4,2,3,4,1,5,5,5,1,5,A,B,A,B,A,B,A,B,A,B,31,Female,White,United Kingdom,United Kingdom,United Kingdom,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",2,"[""sadness"",""anger""]",4,2,4,4,4,4,4,3,4,4,4,3,4,4,4,4,Common Dispute,Weaker,Negotiation
73,Married,1,1,FALSE,Some Debts,Average,High School,Some Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,4,4,4,4,3,4,2,3,4,1,5,5,5,1,5,A,B,A,B,A,B,A,B,A,B,31,Female,White,United Kingdom,United Kingdom,United Kingdom,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",9,"[""anger"",""stress"",""frustration""]",5,3,3,4,4,5,5,4,4,4,4,3,5,5,5,5,Serious Dispute,Stronger,Adjudication
74,Married,1,1,FALSE,Some Debts,Average,High School,Some Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,4,4,4,4,3,4,2,3,4,1,5,5,5,1,5,A,B,A,B,A,B,A,B,A,B,31,Female,White,United Kingdom,United Kingdom,United Kingdom,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",4,"[""anger"",""sadness"",""stress"",""fear""]",5,3,3,3,5,3,3,4,4,4,4,3,4,4,4,4,Common Dispute,Stronger,Negotiation
75,Single,0,0,FALSE,No Debts,Below Average,High School,Some Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,4,1,4,3,4,5,4,4,5,1,5,5,4,2,5,B,B,B,B,B,A,A,B,A,A,24,Male,White,Brazil,Portugal,Portugal,Yes,Unemployed (and job seeking),1,"[""anger"",""stress"",""frustration""]",3,4,2,4,4,5,3,1,5,3,3,4,4,4,5,4,Misunderstanding,Stronger,Negotiation
76,Single,0,0,FALSE,No Debts,Below Average,High School,Some Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,4,1,4,3,4,5,4,4,5,1,5,5,4,2,5,B,B,B,B,B,A,A,B,A,A,24,Male,White,Brazil,Portugal,Portugal,Yes,Unemployed (and job seeking),5,"[""sadness"",""frustration"",""stress"",""anger""]",5,5,1,3,5,5,1,1,4,2,4,4,4,3,4,4,Common Dispute,Stronger,Negotiation
77,Single,0,0,FALSE,No Debts,Below Average,High School,Some Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,4,1,4,3,4,5,4,4,5,1,5,5,4,2,5,B,B,B,B,B,A,A,B,A,A,24,Male,White,Brazil,Portugal,Portugal,Yes,Unemployed (and job seeking),8,"[""sadness"",""frustration"",""fear"",""stress""]",4,5,1,3,4,2,4,4,4,3,3,3,3,4,4,4,Common Dispute,Weaker,Let go
78,Single,0,0,FALSE,No Debts,Below Average,High School,Some Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,5,4,2,4,4,3,4,4,4,3,5,5,4,5,3,A,B,B,B,A,B,B,B,A,B,22,Male,White,Poland,Poland,Poland,Yes,Unemployed (and job seeking),8,"[""anger"",""frustration"",""fear"",""curiosity"",""confusion""]",5,3,4,3,4,4,2,5,4,4,5,5,5,5,5,5,Common Dispute,Stronger,Public Complaint
79,Single,0,0,FALSE,No Debts,Below Average,High School,Some Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,5,4,2,4,4,3,4,4,4,3,5,5,4,5,3,A,B,B,B,A,B,B,B,A,B,22,Male,White,Poland,Poland,Poland,Yes,Unemployed (and job seeking),4,"[""anger"",""fear"",""stress"",""frustration"",""sadness""]",5,2,4,4,5,2,3,5,4,4,5,4,4,4,5,5,Serious Dispute,Stronger,Negotiation
80,Single,0,0,FALSE,No Debts,Below Average,High School,Some Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,5,4,2,4,4,3,4,4,4,3,5,5,4,5,3,A,B,B,B,A,B,B,B,A,B,22,Male,White,Poland,Poland,Poland,Yes,Unemployed (and job seeking),2,"[""anger"",""sadness"",""frustration"",""fear"",""confusion"",""stress""]",5,4,4,5,4,2,5,5,5,5,5,5,5,4,4,5,Major Conflict,Weaker,Adjudication
81,Married,1,2,TRUE,Some Debts,Average,Bachelor,No Knowledge,TRUE,FALSE,0,FALSE,0,FALSE,0,4,2,3,4,3,2,3,3,4,3,2,3,4,4,2,A,B,A,A,B,A,B,A,B,A,43,Male,Asian,United Kingdom,United Kingdom,United Kingdom,DATA_EXPIRED,DATA_EXPIRED,2,"[""frustration"",""fear""]",4,3,4,3,5,4,2,5,4,4,2,4,3,4,4,4,Misunderstanding,Stronger,Mediation
82,Married,1,2,TRUE,Some Debts,Average,Bachelor,No Knowledge,TRUE,FALSE,0,FALSE,0,FALSE,0,4,2,3,4,3,2,3,3,4,3,2,3,4,4,2,A,B,A,A,B,A,B,A,B,A,43,Male,Asian,United Kingdom,United Kingdom,United Kingdom,DATA_EXPIRED,DATA_EXPIRED,7,"[""frustration"",""stress""]",4,3,2,3,4,3,4,5,4,3,4,5,4,4,4,5,Common Dispute,Stronger,Arbitration
83,Married,1,2,TRUE,Some Debts,Average,Bachelor,No Knowledge,TRUE,FALSE,0,FALSE,0,FALSE,0,4,2,3,4,3,2,3,3,4,3,2,3,4,4,2,A,B,A,A,B,A,B,A,B,A,43,Male,Asian,United Kingdom,United Kingdom,United Kingdom,DATA_EXPIRED,DATA_EXPIRED,10,"[""anger"",""frustration"",""hate""]",4,4,3,4,4,2,4,4,4,3,4,3,4,4,4,4,Serious Dispute,Weaker,Adjudication
84,Single,0,0,FALSE,No Debts,Above Average,High School,Some Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,1,1,5,3,3,5,5,5,5,4,5,5,5,1,5,B,A,B,B,B,A,B,B,B,B,44,Male,White,United Kingdom,United Kingdom,United Kingdom,No,Full-Time,10,"[""confusion"",""curiosity"",""indifference""]",1,2,1,4,5,2,2,4,5,2,2,2,1,3,3,5,Minor Disagreement,Stronger,Let go
85,Single,0,0,FALSE,No Debts,Above Average,High School,Some Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,1,1,5,3,3,5,5,5,5,4,5,5,5,1,5,B,A,B,B,B,A,B,B,B,B,44,Male,White,United Kingdom,United Kingdom,United Kingdom,No,Full-Time,9,"[""anger"",""frustration"",""stress""]",5,3,1,3,5,5,2,2,5,4,4,3,4,4,5,5,Minor Disagreement,Stronger,Mediation
86,Single,0,0,FALSE,No Debts,Above Average,High School,Some Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,1,1,5,3,3,5,5,5,5,4,5,5,5,1,5,B,A,B,B,B,A,B,B,B,B,44,Male,White,United Kingdom,United Kingdom,United Kingdom,No,Full-Time,3,"[""confusion"",""stress"",""curiosity""]",5,5,1,1,5,2,4,5,5,5,5,2,4,2,4,5,Common Dispute,Weaker,Public Complaint
87,Married,3,1,TRUE,Some Debts,Average,Master,No Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,2,1,5,3,5,3,4,5,4,2,5,5,5,1,4,A,B,B,B,A,B,A,A,A,A,50,Female,Black,United States,United States,United States,DATA_EXPIRED,Full-Time,9,"[""frustration"",""curiosity""]",2,3,4,3,5,4,3,2,4,5,4,2,4,4,5,3,Serious Dispute,Stronger,Mediation
88,Married,3,1,TRUE,Some Debts,Average,Master,No Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,2,1,5,3,5,3,4,5,4,2,5,5,5,1,4,A,B,B,B,A,B,A,A,A,A,50,Female,Black,United States,United States,United States,DATA_EXPIRED,Full-Time,6,"[""sadness"",""confusion""]",2,1,2,3,4,3,4,3,5,4,3,2,4,3,5,4,Common Dispute,Weaker,Let go
89,Married,3,1,TRUE,Some Debts,Average,Master,No Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,2,1,5,3,5,3,4,5,4,2,5,5,5,1,4,A,B,B,B,A,B,A,A,A,A,50,Female,Black,United States,United States,United States,DATA_EXPIRED,Full-Time,5,"[""curiosity""]",1,4,1,3,4,5,2,3,4,3,4,2,2,2,2,5,Minor Disagreement,Stronger,Let go
90,Married,0,0,FALSE,No Debts,Average,Bachelor,Some Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,5,4,3,4,5,4,4,4,5,4,2,4,5,4,4,A,B,A,B,B,B,B,B,A,A,33,Female,White,Hungary,Hungary,Hungary,No,Full-Time,6,"[""confusion"",""stress"",""frustration""]",4,5,4,4,5,4,5,4,5,4,4,3,4,5,4,4,Common Dispute,Stronger,Mediation
91,Married,0,0,FALSE,No Debts,Average,Bachelor,Some Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,5,4,3,4,5,4,4,4,5,4,2,4,5,4,4,A,B,A,B,B,B,B,B,A,A,33,Female,White,Hungary,Hungary,Hungary,No,Full-Time,10,"[""anger"",""sadness"",""frustration"",""hate"",""stress""]",4,5,5,3,4,4,5,5,4,5,3,3,5,4,5,5,Common Dispute,Stronger,Public Complaint
92,Married,0,0,FALSE,No Debts,Average,Bachelor,Some Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,5,4,3,4,5,4,4,4,5,4,2,4,5,4,4,A,B,A,B,B,B,B,B,A,A,33,Female,White,Hungary,Hungary,Hungary,No,Full-Time,3,"[""sadness"",""frustration"",""hate"",""stress""]",4,5,4,5,2,4,5,4,4,5,4,5,4,2,4,4,Serious Dispute,Stronger,Negotiation
93,Single,0,0,FALSE,No Debts,Average,Bachelor,Some Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,4,5,3,1,1,5,4,5,5,2,5,4,4,3,4,A,B,A,A,A,B,B,B,A,B,34,Male,White,Hungary,Hungary,Hungary,No,Full-Time,6,"[""frustration"",""stress""]",5,3,4,4,3,5,2,3,5,4,5,3,4,4,5,2,Serious Dispute,Stronger,Mediation
94,Single,0,0,FALSE,No Debts,Average,Bachelor,Some Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,4,5,3,1,1,5,4,5,5,2,5,4,4,3,4,A,B,A,A,A,B,B,B,A,B,34,Male,White,Hungary,Hungary,Hungary,No,Full-Time,3,"[""anger"",""frustration"",""stress"",""confusion""]",5,5,3,5,2,4,3,4,5,5,5,1,3,5,4,4,Serious Dispute,Stronger,Adjudication
95,Single,0,0,FALSE,No Debts,Average,Bachelor,Some Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,4,5,3,1,1,5,4,5,5,2,5,4,4,3,4,A,B,A,A,A,B,B,B,A,B,34,Male,White,Hungary,Hungary,Hungary,No,Full-Time,4,"[""anger"",""frustration"",""stress""]",4,5,5,5,3,1,4,4,5,5,4,3,3,5,4,5,Major Conflict,Stronger,Adjudication
96,Single,0,0,FALSE,No Debts,Below Average,High School,No Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,5,5,2,2,2,4,3,3,3,2,2,3,3,4,3,A,B,B,A,B,B,A,B,B,B,28,Female,White,Portugal,Portugal,Portugal,Yes,Full-Time,4,"[""fear""]",3,1,4,4,5,4,3,3,3,4,4,4,4,4,4,5,Serious Dispute,Stronger,Adjudication
97,Single,0,0,FALSE,No Debts,Below Average,High School,No Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,5,5,2,2,2,4,3,3,3,2,2,3,3,4,3,A,B,B,A,B,B,A,B,B,B,28,Female,White,Portugal,Portugal,Portugal,Yes,Full-Time,5,"[""anger""]",4,4,3,4,3,4,4,2,4,3,3,4,4,3,4,5,Serious Dispute,Stronger,Mediation
98,Single,0,0,FALSE,No Debts,Below Average,High School,No Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,5,5,2,2,2,4,3,3,3,2,2,3,3,4,3,A,B,B,A,B,B,A,B,B,B,28,Female,White,Portugal,Portugal,Portugal,Yes,Full-Time,8,"[""anger"",""hate""]",5,3,5,2,3,2,5,3,3,4,4,4,5,4,5,3,Major Conflict,Stronger,Adjudication
99,Married,1,1,FALSE,No Debts,Average,Master,Some Knowledge,TRUE,TRUE,2,TRUE,2,FALSE,0,2,2,4,3,4,4,4,3,4,2,4,4,4,3,4,A,A,A,A,B,B,A,B,B,A,37,Male,White,Poland,Poland,Poland,No,Full-Time,4,"[""anger"",""confusion""]",4,4,3,3,4,4,4,4,4,4,4,2,4,3,4,4,Common Dispute,Stronger,Negotiation
100,Married,1,1,FALSE,No Debts,Average,Master,Some Knowledge,TRUE,TRUE,2,TRUE,2,FALSE,0,2,2,4,3,4,4,4,3,4,2,4,4,4,3,4,A,A,A,A,B,B,A,B,B,A,37,Male,White,Poland,Poland,Poland,No,Full-Time,1,"[""fear"",""hate""]",4,2,4,3,4,2,4,4,4,4,2,3,4,3,4,4,Major Conflict,Stronger,Public Complaint
101,Married,1,1,FALSE,No Debts,Average,Master,Some Knowledge,TRUE,TRUE,2,TRUE,2,FALSE,0,2,2,4,3,4,4,4,3,4,2,4,4,4,3,4,A,A,A,A,B,B,A,B,B,A,37,Male,White,Poland,Poland,Poland,No,Full-Time,7,"[""sadness"",""frustration""]",3,2,2,3,5,4,2,4,3,4,2,3,4,3,4,2,Misunderstanding,Stronger,Mediation
102,Married,1,1,FALSE,No Debts,Average,Master,Some Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,1,1,5,3,4,3,4,4,5,1,5,5,5,2,5,A,B,A,A,A,B,A,B,A,A,36,Male,White,Italy,Italy,Italy,No,Full-Time,3,"[""anger""]",5,4,2,3,2,3,2,4,4,4,4,5,3,3,3,4,Serious Dispute,Stronger,Arbitration
103,Married,1,1,FALSE,No Debts,Average,Master,Some Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,1,1,5,3,4,3,4,4,5,1,5,5,5,2,5,A,B,A,A,A,B,A,B,A,A,36,Male,White,Italy,Italy,Italy,No,Full-Time,1,"[""stress"",""frustration""]",5,5,1,2,4,5,2,3,3,3,3,3,3,3,4,4,Common Dispute,Stronger,Mediation
104,Married,1,1,FALSE,No Debts,Average,Master,Some Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,1,1,5,3,4,3,4,4,5,1,5,5,5,2,5,A,B,A,A,A,B,A,B,A,A,36,Male,White,Italy,Italy,Italy,No,Full-Time,9,"[""anger"",""frustration""]",5,5,2,3,4,4,4,4,3,4,4,3,3,4,4,5,Serious Dispute,Weaker,Adjudication
105,Single,0,0,FALSE,No Debts,Average,Master,No Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,4,4,3,4,2,4,4,4,4,4,4,4,5,3,4,A,B,A,A,B,A,A,B,A,A,24,Female,White,Spain,Spain,Spain,No,Unemployed (and job seeking),9,"[""anger"",""frustration"",""fear"",""hate"",""stress""]",5,3,3,4,4,3,3,4,4,4,4,3,4,3,4,3,Common Dispute,Stronger,Mediation
106,Single,0,0,FALSE,No Debts,Average,Master,No Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,4,4,3,4,2,4,4,4,4,4,4,4,5,3,4,A,B,A,A,B,A,A,B,A,A,24,Female,White,Spain,Spain,Spain,No,Unemployed (and job seeking),5,"[""sadness"",""frustration"",""confusion"",""stress""]",3,3,3,4,5,5,3,2,2,4,4,3,3,3,4,5,Misunderstanding,Stronger,Negotiation
107,Single,0,0,FALSE,No Debts,Average,Master,No Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,4,4,3,4,2,4,4,4,4,4,4,4,5,3,4,A,B,A,A,B,A,A,B,A,A,24,Female,White,Spain,Spain,Spain,No,Unemployed (and job seeking),6,"[""anger"",""frustration"",""stress""]",3,3,4,4,5,2,3,4,3,4,4,3,3,4,4,4,Serious Dispute,Stronger,Adjudication
108,Single,0,0,FALSE,No Debts,Average,Bachelor,Degree in law,TRUE,TRUE,3,FALSE,0,FALSE,0,4,4,2,2,3,3,3,3,3,2,2,3,3,4,3,A,B,A,B,A,B,A,A,A,A,23,Female,White,Poland,Poland,Poland,Yes,DATA_EXPIRED,10,"[""frustration""]",3,4,4,3,2,3,4,4,2,5,5,4,3,3,4,5,Minor Disagreement,Weaker,Adjudication
109,Single,0,0,FALSE,No Debts,Average,Bachelor,Degree in law,TRUE,TRUE,3,FALSE,0,FALSE,0,4,4,2,2,3,3,3,3,3,2,2,3,3,4,3,A,B,A,B,A,B,A,A,A,A,23,Female,White,Poland,Poland,Poland,Yes,DATA_EXPIRED,9,"[""confusion""]",4,4,2,4,2,4,2,3,3,3,3,3,4,4,4,4,Common Dispute,Weaker,Arbitration
110,Single,0,0,FALSE,No Debts,Average,Bachelor,Degree in law,TRUE,TRUE,3,FALSE,0,FALSE,0,4,4,2,2,3,3,3,3,3,2,2,3,3,4,3,A,B,A,B,A,B,A,A,A,A,23,Female,White,Poland,Poland,Poland,Yes,DATA_EXPIRED,7,"[""sadness""]",3,4,2,2,5,4,4,4,3,2,4,2,3,4,3,4,Misunderstanding,Stronger,Negotiation
111,Single,0,0,FALSE,No Debts,Below Average,High School,Some Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,5,5,2,1,1,5,4,5,5,4,2,2,2,5,2,B,A,A,B,A,B,B,B,A,B,28,Male,White,Poland,Poland,Poland,No,Unemployed (and job seeking),9,"[""anger"",""hate"",""fear"",""sadness"",""stress"",""frustration""]",2,1,4,3,5,5,4,5,3,4,5,3,5,2,5,5,Serious Dispute,Stronger,Arbitration
112,Single,0,0,FALSE,No Debts,Below Average,High School,Some Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,5,5,2,1,1,5,4,5,5,4,2,2,2,5,2,B,A,A,B,A,B,B,B,A,B,28,Male,White,Poland,Poland,Poland,No,Unemployed (and job seeking),4,"[""anger"",""sadness"",""fear"",""confusion"",""stress"",""frustration""]",5,2,5,4,5,1,2,5,1,1,4,2,4,3,2,5,Common Dispute,Weaker,Mediation
113,Single,0,0,FALSE,No Debts,Below Average,High School,Some Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,5,5,2,1,1,5,4,5,5,4,2,2,2,5,2,B,A,A,B,A,B,B,B,A,B,28,Male,White,Poland,Poland,Poland,No,Unemployed (and job seeking),2,"[""anger"",""sadness"",""frustration"",""fear"",""hate"",""stress""]",2,4,3,5,4,1,4,5,1,1,2,4,4,5,1,5,Serious Dispute,Weaker,Public Complaint
114,Single,1,1,FALSE,Some Debts,Above Average,Bachelor,Some Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,4,2,4,4,4,4,5,5,5,4,5,5,5,3,4,A,B,B,A,B,B,A,B,A,A,26,Male,White,United Kingdom,United Kingdom,United Kingdom,No,Full-Time,2,"[""anger"",""frustration"",""fear"",""stress""]",5,2,4,5,5,2,5,5,1,5,5,1,5,5,5,5,Common Dispute,Stronger,Public Complaint
115,Single,1,1,FALSE,Some Debts,Above Average,Bachelor,Some Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,4,2,4,4,4,4,5,5,5,4,5,5,5,3,4,A,B,B,A,B,B,A,B,A,A,26,Male,White,United Kingdom,United Kingdom,United Kingdom,No,Full-Time,6,"[""anger"",""frustration"",""hate""]",5,1,5,5,5,1,5,5,1,5,5,2,5,1,5,5,Serious Dispute,Stronger,Arbitration
116,Single,1,1,FALSE,Some Debts,Above Average,Bachelor,Some Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,4,2,4,4,4,4,5,5,5,4,5,5,5,3,4,A,B,B,A,B,B,A,B,A,A,26,Male,White,United Kingdom,United Kingdom,United Kingdom,No,Full-Time,10,"[""anger"",""fear"",""confusion"",""stress"",""sadness"",""frustration"",""hate""]",5,4,5,5,5,1,5,5,1,3,5,2,5,5,5,5,Serious Dispute,Stronger,Adjudication
117,Married,4,4,FALSE,No Debts,Average,Bachelor,Some Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,2,1,5,4,4,3,4,3,4,2,4,5,5,1,4,A,B,A,B,B,A,A,B,A,A,48,Male,White,United Kingdom,United Kingdom,United Kingdom,No,Part-Time,3,"[""anger"",""frustration"",""curiosity""]",4,2,1,3,4,1,4,5,3,4,4,3,4,5,4,3,Serious Dispute,Stronger,Mediation
118,Married,4,4,FALSE,No Debts,Average,Bachelor,Some Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,2,1,5,4,4,3,4,3,4,2,4,5,5,1,4,A,B,A,B,B,A,A,B,A,A,48,Male,White,United Kingdom,United Kingdom,United Kingdom,No,Part-Time,4,"[""anger"",""curiosity"",""frustration""]",3,1,2,3,4,2,2,5,4,4,4,3,4,4,4,3,Common Dispute,Stronger,Negotiation
119,Married,4,4,FALSE,No Debts,Average,Bachelor,Some Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,2,1,5,4,4,3,4,3,4,2,4,5,5,1,4,A,B,A,B,B,A,A,B,A,A,48,Male,White,United Kingdom,United Kingdom,United Kingdom,No,Part-Time,2,"[""anger"",""sadness"",""stress"",""confusion"",""frustration""]",3,2,3,3,4,2,3,4,4,3,3,4,5,3,4,4,Major Conflict,Weaker,Public Complaint
