,Year,Model,Condition,Price,Consumer_Rating,Exterior_Color,Interior_Color,Drivetrain,MPG,Fuel_Type,Transmission,Engine,Mileage,Comfort_Rating,Interior_Design_Rating,Performance_Rating,Value_For_Money_Rating,Exterior_Styling_Rating,Reliability_Rating,State,Seller_Type
127,2022,Pilot EX-L,New,44000,5.0,platinum white pearl,beige,AWD,19–26,Gasoline,9-speed automatic,3.5L V6 24V GDI SOHC,1,5.0,5.0,5.0,5.0,5.0,5.0,MA,Dealer
128,2023,CR-V Hybrid Sport Touring,New,40240,4.9,urban gray pearl,black,AWD,22–31,Hybrid,cvt,2.0L I4 16V GDI DOHC Hybrid,4,5.0,3.0,4.0,4.0,5.0,5.0,MA,Dealer
129,2022,Pilot EX-L,New,44000,5.0,platinum white pearl,black,AWD,19–26,Gasoline,9-speed automatic,3.5L V6 24V GDI SOHC,1,5.0,5.0,5.0,5.0,5.0,5.0,MA,Dealer
130,2023,CR-V EX,New,34250,4.7,radiant red metallic,gray,AWD,22–31,Gasoline,cvt,1.5L I4 16V GDI DOHC Turbo,5,5.0,5.0,5.0,4.0,4.0,5.0,CA,Dealer
131,2023,CR-V Hybrid Sport,New,34150,4.7,urban gray pearl,black,FWD,22–31,Hybrid,cvt,2.0L I4 16V GDI DOHC Hybrid,3,5.0,3.0,4.0,4.0,5.0,5.0,CA,Dealer
132,2022,Pilot EX-L,New,42000,5.0,platinum white pearl,black,FWD,20–27,Gasoline,9-speed automatic,3.5L V6 24V GDI SOHC,5,5.0,5.0,5.0,5.0,5.0,5.0,CA,Dealer
133,2022,Pilot Sport,New,40770,5.0,sonic gray pearl,black,AWD,19–26,Gasoline,9-speed automatic,3.5L V6 24V GDI SOHC,7,5.0,5.0,5.0,5.0,5.0,5.0,NV,Dealer
134,2022,Pilot Special Edition,New,43687,4.8,sonic gray pearl,black,AWD,19–26,Gasoline,9-speed automatic,3.5L V6 24V GDI SOHC,3,5.0,5.0,5.0,5.0,5.0,5.0,WA,Dealer
135,2023,Ridgeline RTL-E,New,48820,4.8,radiant red metallic ii,black,AWD,22–31,Gasoline,automatic,3.5L V6 24V GDI SOHC,5,5.0,4.8,4.8,4.2,5.0,5.0,NE,Dealer
136,2022,Accord Hybrid Base,New,32164,5.0,lunar silver metallic,black,FWD,41–44,Hybrid,cvt,4 Cylinder Engine,0,4.9,5.0,5.0,4.9,4.9,5.0,OK,Dealer
137,2022,Accord Hybrid Base,New,32559,5.0,sonic gray pearl,black,FWD,41–44,Hybrid,cvt,4 Cylinder Engine,5,4.9,5.0,5.0,4.9,4.9,5.0,OK,Dealer
138,2022,Civic Sport,New,25044,4.6,meteorite gray metallic,black,FWD,30–37,Gasoline,cvt,4 Cylinder Engine,5,4.6,4.9,4.4,4.6,4.6,4.7,OK,Dealer
139,2023,Ridgeline RTL-E,New,44695,4.8,platinum white pearl,beige,AWD,22–31,Gasoline,9-speed automatic,3.5L V6 24V GDI SOHC,0,5.0,4.8,4.8,4.2,5.0,5.0,TX,Dealer
140,2023,Ridgeline RTL-E,New,44420,4.5,platinum white pearl,crystal black,AWD,22–31,Gasoline,automatic,3.5L V6 24V GDI SOHC,14,5.0,4.8,4.8,4.2,5.0,5.0,TX,Dealer
141,2023,Pilot EX-L 7-Passenger,New,43545,4.8,lunar silver metallic,gray,FWD,22–31,Gasoline,10-speed automatic,3.5L V6 24V GDI DOHC,5,5.0,5.0,4.5,5.0,4.8,4.8,TX,Dealer
142,2022,Pilot Touring 7-Passenger,New,48860,5.0,platinum white pearl,beige,AWD,19–26,Gasoline,9-speed automatic,3.5L V6 24V GDI SOHC,10,5.0,5.0,5.0,5.0,5.0,5.0,NE,Dealer
143,2023,Ridgeline RTL,New,43470,4.7,radiant red metallic ii,black,AWD,22–31,Gasoline,automatic,3.5L V6 24V GDI SOHC,5,5.0,4.8,4.8,4.2,5.0,5.0,MO,Dealer
144,2022,Accord Hybrid Sport,New,32560,5.0,sonic gray pearl,black,FWD,41–44,Hybrid,cvt,2.0L I4 16V MPFI DOHC Hybrid,0,4.9,5.0,5.0,4.9,4.9,5.0,MN,Dealer
145,2022,Pilot EX-L,New,43605,5.0,lunar silver metallic,gray,AWD,19–26,Gasoline,9-speed automatic,3.5L V6 24V GDI SOHC,6,5.0,5.0,5.0,5.0,5.0,5.0,IA,Dealer
146,2022,Pilot Special Edition,New,40666,5.0,deep scarlet pearl,beige,AWD,19–26,Gasoline,9-speed automatic,3.5L V6 24V GDI SOHC,4,5.0,5.0,5.0,5.0,5.0,5.0,LA,Dealer
147,2023,Passport Elite,New,43344,5.0,platinum white pearl,gray,AWD,22–31,Gasoline,9-speed automatic with overdrive,3.5L V6 24V GDI SOHC,2,4.6,4.7,4.3,4.2,5.0,4.5,LA,Dealer
148,2023,CR-V EX,New,33250,4.7,platinum white pearl,crystal black,AWD,22–31,Gasoline,1-speed cvt with overdrive,1.5L I4 16V GDI DOHC Turbo,2,5.0,5.0,5.0,4.0,4.0,5.0,LA,Dealer
149,2023,Accord EX-L 1.5T,New,30705,4.7,lunar silver metallic,black,FWD,29–37,Gasoline,cvt,4 Cylinder Engine,2,4.3,4.8,4.4,4.7,4.5,4.7,WI,Dealer
150,2022,Pilot Sport,New,39995,4.6,crystal black pearl,crystal black,AWD,19–26,Gasoline,9-speed automatic,3.5L V6 24V GDI SOHC,10,5.0,5.0,5.0,5.0,5.0,5.0,TN,Dealer
151,2023,HR-V EX-L,New,31040,4.8,platinum white pearl,gray,AWD,22–31,Gasoline,cvt,2.0L I4 16V GDI DOHC,0,4.0,5.0,4.0,5.0,5.0,5.0,IL,Dealer
152,2022,Pilot TrailSport,New,46500,4.7,platinum white pearl,nh-883p/black,AWD,19–25,Gasoline,9-speed automatic,V6 Cylinder Engine,7,5.0,5.0,5.0,5.0,5.0,5.0,IL,Dealer
153,2022,Pilot Sport,New,41770,4.6,sonic gray pearl,crystal black,AWD,19–26,Gasoline,9-speed automatic,3.5L V6 24V GDI SOHC,5,5.0,5.0,5.0,5.0,5.0,5.0,IL,Dealer
154,2022,Pilot TrailSport,New,46105,4.6,crystal black pearl,crystal black,AWD,19–25,Gasoline,9-speed automatic,3.5L V6 24V GDI SOHC,862,5.0,5.0,5.0,5.0,5.0,5.0,IL,Dealer
155,2022,Pilot Black Edition,New,53560,4.6,platinum white pearl,crystal black,AWD,19–26,Gasoline,9-speed automatic,3.5L V6 24V GDI SOHC,5,5.0,5.0,5.0,5.0,5.0,5.0,IL,Dealer
156,2023,Ridgeline Black Edition,New,47920,4.7,sonic gray pearl,black,AWD,22–31,Gasoline,automatic,3.5L V6 24V GDI SOHC,1,5.0,4.8,4.8,4.2,5.0,5.0,IL,Dealer
157,2023,Civic Sport,New,26140,5.0,platinum white pearl,black,FWD,22–31,Gasoline,cvt,2.0L I4 16V GDI DOHC,3,4.6,4.1,4.3,4.6,5.0,4.7,IN,Dealer
158,2023,CR-V EX-L,New,37055,4.9,meteorite,black,AWD,22–31,Gasoline,cvt,1.5L I4 16V GDI DOHC Turbo,0,5.0,5.0,5.0,4.0,4.0,5.0,OH,Dealer
159,2022,Accord Hybrid Sport,New,31560,4.5,platinum white pearl,black,FWD,41–44,Hybrid,cvt,2.0L I4 16V MPFI DOHC Hybrid,12,4.9,5.0,5.0,4.9,4.9,5.0,GA,Dealer
160,2023,Odyssey EX-L,New,41486,4.6,blue,gray,FWD,22–31,Gasoline,automatic,3.5L V6 24V GDI SOHC,5,5.0,5.0,4.0,4.0,4.0,5.0,MI,Dealer
161,2023,CR-V Hybrid Sport,New,34090,5.0,radiant red metallic,black,FWD,22–31,Hybrid,cvt,2.0L I4 16V GDI DOHC Hybrid,4,5.0,3.0,4.0,4.0,5.0,5.0,GA,Dealer
162,2023,CR-V Hybrid Sport Touring,New,40850,4.4,still night pearl,blk lth,AWD,34–40,Hybrid,cvt,4 Cylinder Engine,0,5.0,3.0,4.0,4.0,5.0,5.0,MI,Dealer
163,2023,CR-V Hybrid Sport Touring,New,40240,4.4,gray,blk lth,AWD,34–40,Hybrid,cvt,4 Cylinder Engine,0,5.0,3.0,4.0,4.0,5.0,5.0,MI,Dealer
164,2022,Accord Sport 1.5T,New,29720,4.6,platinum white pearl,black,FWD,29–35,Gasoline,cvt,1.5L I4 16V GDI DOHC Turbo,8,5.0,5.0,5.0,5.0,5.0,5.0,MI,Dealer
165,2022,Accord Sport 1.5T,New,30470,5.0,platinum white pearl,black,FWD,29–35,Gasoline,cvt,1.5L I4 16V GDI DOHC Turbo,3,5.0,5.0,5.0,5.0,5.0,5.0,OH,Dealer
166,2022,Accord Sport 1.5T,New,30470,5.0,platinum white pearl,black,FWD,29–35,Gasoline,cvt,1.5L I4 16V GDI DOHC Turbo,2,5.0,5.0,5.0,5.0,5.0,5.0,OH,Dealer
167,2022,Pilot Touring 7-Passenger,New,48465,4.7,crystal black pearl,black,AWD,19–26,Gasoline,9-speed automatic,3.5L V6 24V GDI SOHC,9,5.0,5.0,5.0,5.0,5.0,5.0,OH,Dealer
168,2023,CR-V Hybrid Sport Touring,New,40240,4.7,platinum white pearl,black,AWD,22–31,Hybrid,cvt,2.0L I4 16V GDI DOHC Hybrid,10,5.0,3.0,4.0,4.0,5.0,5.0,OH,Dealer
169,2022,Accord Sport SE,New,32159,5.0,still night pearl,black,FWD,29–35,Gasoline,cvt,1.5L I4 16V GDI DOHC Turbo,10,5.0,5.0,5.0,5.0,5.0,5.0,WV,Dealer
170,2022,Accord Sport 2.0T,New,35349,5.0,sonic gray pearl,black,FWD,22–32,Gasoline,10-speed automatic,2.0L I4 16V GDI DOHC Turbo,10,5.0,5.0,5.0,5.0,5.0,5.0,WV,Dealer
171,2022,Accord Sport 1.5T,New,30470,5.0,white,black,FWD,29–35,Gasoline,cvt,1.5L I4 16V GDI DOHC Turbo,4,5.0,5.0,5.0,5.0,5.0,5.0,PA,Dealer
172,2023,Ridgeline RTL-E,New,48005,4.8,gray,black,AWD,22–31,Gasoline,automatic,3.5L V6 24V GDI SOHC,4,5.0,4.8,4.8,4.2,5.0,5.0,PA,Dealer
173,2023,Ridgeline RTL-E,New,46420,5.0,platinum white,beige,AWD,22–31,Gasoline,9-speed automatic,3.5L V6 24V GDI SOHC,10,5.0,4.8,4.8,4.2,5.0,5.0,FL,Dealer
174,2023,CR-V Hybrid Sport,New,35145,4.7,still night pearl,crystal black,FWD,22–31,Hybrid,cvt,2.0L I4 16V GDI DOHC Hybrid,7,5.0,3.0,4.0,4.0,5.0,5.0,FL,Dealer
175,2023,Civic Si Base,New,29590,4.1,platinum white pearl,red / black,FWD,22–31,Gasoline,manual,1.5L I4 16V GDI DOHC Turbo,29,4.9,4.6,5.0,4.3,4.9,4.9,FL,Dealer
176,2022,Pilot Special Edition,New,44205,4.8,modern steel metallic,black,AWD,19–26,Gasoline,9-speed automatic,3.5L V6 24V GDI SOHC,6,5.0,5.0,5.0,5.0,5.0,5.0,FL,Dealer
177,2023,CR-V Hybrid Sport,New,34090,4.9,urban gray pearl,black,FWD,36–43,Hybrid,variable,Gas/Electric I-4 2.0 L/122,0,5.0,3.0,4.0,4.0,5.0,5.0,NC,Dealer
178,2023,CR-V Hybrid Sport,New,34090,4.9,platinum white pearl,black,FWD,36–43,Hybrid,variable,Gas/Electric I-4 2.0 L/122,0,5.0,3.0,4.0,4.0,5.0,5.0,NC,Dealer
179,2023,Pilot TrailSport,New,51845,4.8,sonic gray pearl,black,AWD,22–31,Gasoline,10-speed automatic,3.5L V6 24V GDI DOHC,10,4.8,4.7,4.4,4.5,4.7,4.8,FL,Dealer
180,2023,Civic Si Base,New,29595,4.8,aegean blue metallic,red / black,FWD,22–31,Gasoline,6-speed manual,1.5L I4 16V GDI DOHC Turbo,12,4.9,4.6,5.0,4.5,4.9,4.8,FL,Dealer
181,2023,CR-V EX-L,New,35005,4.8,gold,gray,FWD,22–31,Gasoline,cvt,1.5L I4 16V GDI DOHC Turbo,10,5.0,5.0,5.0,4.0,4.0,5.0,FL,Dealer
182,2023,Odyssey EX-L,New,42360,4.7,pacific pewter metallic,mocha,FWD,22–31,Gasoline,automatic,3.5L V6 24V GDI SOHC,0,5.0,5.0,4.0,4.0,4.0,5.0,PA,Dealer
183,2023,Ridgeline RTL,New,43075,4.8,crystal black pearl,black,AWD,18–24,Gasoline,automatic,Regular Unleaded V-6 3.5 L/212,0,5.0,4.8,4.8,4.2,5.0,5.0,DE,Dealer
184,2022,Ridgeline Black Edition,New,47260,5.0,platinum white pearl,black,AWD,18–24,Gasoline,9-speed automatic,3.5L V6 24V GDI SOHC,7435,5.0,4.9,4.9,4.3,4.7,5.0,NY,Dealer
185,2023,CR-V Hybrid Sport,New,35745,4.9,lunar silver metallic,black,AWD,22–31,Hybrid,cvt,2.0L I4 16V GDI DOHC Hybrid,15,5.0,3.0,4.0,4.0,5.0,5.0,CT,Dealer
186,2023,Pilot Touring 8-Passenger,New,50350,4.9,radiant red metallic ii,black,AWD,19–25,Gasoline,10-speed automatic,V6 Cylinder Engine,6,4.3,5.0,4.6,4.7,5.0,4.6,MA,Dealer
187,2022,HR-V Sport,New,26545,4.9,gray,nh-797m/black,AWD,26–31,Gasoline,continuously variable w/sport mode,4 Cylinder Engine,0,3.8,3.2,3.6,3.6,4.2,4.2,MA,Dealer
188,2023,Pilot Touring,New,49847,4.6,platinum white,black,AWD,22–31,Gasoline,10-speed automatic,3.5L V6 24V GDI DOHC,5,4.9,4.6,4.3,4.7,4.7,4.5,MA,Dealer
189,2022,Accord Sport 2.0T,New,35150,5.0,platinum,black,FWD,22–32,Gasoline,10-speed automatic,2.0L I4 16V GDI DOHC Turbo,5,5.0,5.0,5.0,5.0,5.0,5.0,NH,Dealer
190,2023,Passport TrailSport,New,45580,4.9,sonic gray pearl,black,AWD,22–31,Gasoline,automatic,3.5L V6 24V GDI SOHC,4,4.8,4.2,4.3,5.0,4.6,4.7,MA,Dealer
191,2022,Pilot Touring 7-Passenger,New,48465,2.1,crystal black pearl,black,AWD,19–26,Gasoline,9-speed automatic,3.5L V6 24V GDI SOHC,12,5.0,5.0,5.0,5.0,5.0,5.0,MA,Dealer
192,2022,Pilot Sport,New,41375,4.9,crystal black pearl,black,AWD,19–26,Gasoline,9-speed automatic,3.5L V6 24V GDI SOHC,0,5.0,5.0,5.0,5.0,5.0,5.0,CA,Dealer
193,2022,Pilot EX-L,New,40500,4.8,platinum white pearl,beige,FWD,20–27,Gasoline,9-speed automatic,3.5L V6 24V GDI SOHC,5,5.0,5.0,5.0,5.0,5.0,5.0,CA,Dealer
194,2022,Accord Hybrid Sport,New,32560,4.7,sonic blue,black,FWD,41–44,Hybrid,cvt,2.0L I4 16V MPFI DOHC Hybrid,2,4.9,5.0,5.0,4.9,4.9,5.0,CA,Dealer
195,2022,Pilot Sport,New,39038,4.3,crystal black pearl,black,AWD,19–26,Gasoline,9-speed automatic,3.5L V6 24V GDI SOHC,11,5.0,5.0,5.0,5.0,5.0,5.0,AZ,Dealer
196,2023,CR-V EX-L,New,36900,4.3,still night pearl,black,AWD,22–31,Gasoline,cvt,1.5L I4 16V GDI DOHC Turbo,11,5.0,5.0,5.0,4.0,4.0,5.0,AZ,Dealer
197,2022,Passport TrailSport,New,45276,5.0,sonic gray pearl,black,AWD,19–24,Gasoline,9-speed automatic,3.5L V6 24V GDI SOHC,35,5.0,5.0,4.9,5.0,4.9,5.0,NM,Dealer
198,2022,Pilot Sport,New,41375,4.2,obsidian blue pearl,black,AWD,19–26,Gasoline,9-speed automatic,3.5L V6 24V GDI SOHC,3,5.0,5.0,5.0,5.0,5.0,5.0,CO,Dealer
199,2022,Passport Elite,New,44998,4.7,obsidian blue pearl,gray,AWD,19–24,Gasoline,9-speed automatic,3.5L V6 24V GDI SOHC,11,5.0,5.0,4.9,5.0,4.9,5.0,WA,Dealer
200,2022,Passport EX-L,New,38505,4.7,sonic gray pearl,black,AWD,19–24,Gasoline,9-speed automatic,3.5L V6 24V GDI SOHC,2812,5.0,5.0,4.9,5.0,4.9,5.0,WA,Dealer
201,2022,Pilot Special Edition,New,44600,4.7,platinum white pearl,black,AWD,19–26,Gasoline,9-speed automatic,3.5L V6 24V GDI SOHC,6,5.0,5.0,5.0,5.0,5.0,5.0,WA,Dealer
202,2022,Accord Hybrid Touring,New,39079,5.0,platinum white pearl,ivory,FWD,41–44,Hybrid,cvt,4 Cylinder Engine,5,4.9,5.0,5.0,4.9,4.9,5.0,OK,Dealer
203,2023,Odyssey Elite,New,50764,4.4,lunar silver metallic,gray,FWD,19–28,Gasoline,10-speed automatic,V6 Cylinder Engine,0,5.0,5.0,4.0,4.0,4.0,5.0,OK,Dealer
204,2022,Civic EX,New,27039,4.6,platinum white pearl,gray,FWD,33–42,Gasoline,cvt,4 Cylinder Engine,1,4.6,4.9,4.4,4.6,4.6,4.7,OK,Dealer
205,2022,Passport Elite,New,47225,4.9,crystal black pearl,black,AWD,19–24,Gasoline,9-speed automatic,3.5L V6 24V GDI SOHC,10,5.0,5.0,4.9,5.0,4.9,5.0,TX,Dealer
206,2023,Ridgeline RTL,New,44370,4.5,sonic gray pearl,crystal black,AWD,22–31,Gasoline,automatic,3.5L V6 24V GDI SOHC,5,5.0,4.8,4.8,4.2,5.0,5.0,TX,Dealer
207,2023,CR-V Hybrid Sport Touring,New,39845,4.8,meteorite gray metallic,black,AWD,22–31,Hybrid,cvt,2.0L I4 16V GDI DOHC Hybrid,2,5.0,3.0,4.0,4.0,5.0,5.0,TX,Dealer
208,2023,HR-V EX-L,New,29650,5.0,platinum white pearl,gray,FWD,22–31,Gasoline,automatic,2.0L I4 16V GDI DOHC,5,4.0,5.0,4.0,5.0,5.0,5.0,TX,Dealer
209,2022,Pilot Sport,New,39375,5.0,black,black,FWD,20–27,Gasoline,9-speed automatic,3.5L V6 24V GDI SOHC,200,5.0,5.0,5.0,5.0,5.0,5.0,MO,Dealer
210,2022,Pilot Sport,New,41375,5.0,black,black,AWD,19–26,Gasoline,9-speed automatic,3.5L V6 24V GDI SOHC,25,5.0,5.0,5.0,5.0,5.0,5.0,MO,Dealer
211,2022,Pilot Touring 7-Passenger,New,46860,4.9,platinum white pearl,black,FWD,20–27,Gasoline,9-speed automatic,3.5L V6 24V GDI SOHC,10,5.0,5.0,5.0,5.0,5.0,5.0,TX,Dealer
212,2023,Pilot Touring 8-Passenger,New,50350,4.7,platinum white pearl,gray,AWD,19–25,Gasoline,10-speed automatic,V6 Cylinder Engine,5,4.9,5.0,4.8,4.7,5.0,4.6,MO,Dealer
213,2022,Accord Hybrid Sport,New,32560,4.9,sonic gray pearl,black,FWD,41–44,Hybrid,cvt,2.0L I4 16V MPFI DOHC Hybrid,0,4.9,5.0,5.0,4.9,4.9,5.0,MN,Dealer
214,2022,Accord Hybrid Sport,New,32560,5.0,sonic gray pearl,black,FWD,41–44,Hybrid,cvt,2.0L I4 16V MPFI DOHC Hybrid,0,4.9,5.0,5.0,4.9,4.9,5.0,MN,Dealer
215,2022,Pilot TrailSport,New,46500,5.0,platinum white pearl,black,AWD,19–25,Gasoline,9-speed automatic,3.5L V6 24V GDI SOHC,11,5.0,5.0,5.0,5.0,5.0,5.0,IA,Dealer
216,2023,Passport TrailSport,New,45290,4.8,radiant red metallic ii,black,AWD,22–31,Gasoline,9-speed automatic,3.5L V6 24V GDI SOHC,8,4.8,4.4,5.0,4.7,4.9,4.7,MO,Dealer
217,2022,Accord Hybrid Sport,New,34555,4.7,platinum white pearl,black,FWD,41–44,Hybrid,cvt,2.0L I4 16V MPFI DOHC Hybrid,12,4.9,5.0,5.0,4.9,4.9,5.0,LA,Dealer
218,2022,Pilot TrailSport,New,46500,4.8,platinum white pearl,black,AWD,19–25,Gasoline,9-speed automatic,3.5L V6 24V GDI SOHC,11,5.0,5.0,5.0,5.0,5.0,5.0,LA,Dealer
219,2023,CR-V EX-L,New,36900,4.7,platinum white pearl,gray,AWD,22–31,Gasoline,cvt,1.5L I4 16V GDI DOHC Turbo,5,5.0,5.0,5.0,4.0,4.0,5.0,KY,Dealer
220,2022,Accord Sport 1.5T,New,30470,5.0,platinum white pearl,black,FWD,29–35,Gasoline,cvt,1.5L I4 16V GDI DOHC Turbo,5,5.0,5.0,5.0,5.0,5.0,5.0,IL,Dealer
221,2023,Pilot Touring,New,49895,4.8,modern steel metallic,black,AWD,22–31,Gasoline,10-speed automatic,3.5L V6 24V GDI DOHC,1,4.9,5.0,4.5,4.7,4.2,5.0,IL,Dealer
222,2022,Passport EX-L,New,42053,4.6,crystal black pearl,crystal black,AWD,19–24,Gasoline,9-speed automatic,3.5L V6 24V GDI SOHC,335,5.0,5.0,4.9,5.0,4.9,5.0,IL,Dealer
223,2022,Pilot Special Edition,New,44600,4.6,deep scarlet pearl,crystal black,AWD,19–26,Gasoline,9-speed automatic,3.5L V6 24V GDI SOHC,10,5.0,5.0,5.0,5.0,5.0,5.0,IL,Dealer
224,2023,Ridgeline RTL-E,New,46420,4.6,sonic gray pearl,crystal black,AWD,22–31,Gasoline,automatic,3.5L V6 24V GDI SOHC,5,5.0,4.8,4.8,4.2,5.0,5.0,IL,Dealer
225,2023,Odyssey Sport,New,43050,4.8,radiant red metallic ii,black,FWD,22–31,Gasoline,10-speed automatic,3.5L V6 24V GDI SOHC,10,5.0,5.0,4.0,4.0,4.0,5.0,IL,Dealer
226,2022,Accord Hybrid Touring,New,38685,5.0,crystal black pearl,black,FWD,41–44,Hybrid,cvt,2.0L I4 16V MPFI DOHC Hybrid,2,4.9,5.0,5.0,4.9,4.9,5.0,TN,Dealer
227,2022,Pilot Sport,New,41770,5.0,platinum white pearl,black,AWD,19–26,Gasoline,9-speed automatic,3.5L V6 24V GDI SOHC,21,5.0,5.0,5.0,5.0,5.0,5.0,TN,Dealer
228,2023,Odyssey Touring,New,49895,4.7,black,crystal black,FWD,22–31,Gasoline,automatic,3.5L V6 24V GDI SOHC,4,5.0,5.0,4.0,4.0,4.0,5.0,IN,Dealer
229,2023,CR-V Hybrid Sport,New,35590,4.4,radiant red metallic,black,AWD,22–31,Hybrid,cvt,2.0L I4 16V GDI DOHC Hybrid,3,5.0,3.0,4.0,4.0,5.0,5.0,IN,Dealer
230,2022,Accord Sport 2.0T,New,35150,5.0,sonic gray pearl,black,FWD,22–32,Gasoline,10-speed automatic,2.0L I4 16V GDI DOHC Turbo,3,5.0,5.0,5.0,5.0,5.0,5.0,IN,Dealer
231,2022,Accord Hybrid Sport,New,32560,5.0,platinum white pearl,black,FWD,41–44,Hybrid,cvt,2.0L I4 16V MPFI DOHC Hybrid,20,4.9,5.0,5.0,4.9,4.9,5.0,GA,Dealer
232,2023,CR-V Hybrid Sport Touring,New,40809,4.6,gray,black,AWD,22–31,Hybrid,automatic,2.0L I4 16V GDI DOHC Hybrid,4,5.0,3.0,4.0,4.0,5.0,5.0,MI,Dealer
233,2023,Ridgeline RTL,New,43075,4.8,modern steel metallic,blk lth,AWD,18–24,Gasoline,9-speed automatic,V6 Cylinder Engine,0,5.0,4.8,4.8,4.2,5.0,5.0,MI,Dealer
234,2023,CR-V EX,New,33855,4.7,black,gry clth,AWD,27–32,Gasoline,cvt,4 Cylinder Engine,0,5.0,5.0,5.0,4.0,4.0,5.0,MI,Dealer
235,2022,Accord Hybrid Sport,New,32930,4.4,basque red pearl ii,crystal black,FWD,41–44,Hybrid,cvt,2.0L I4 16V MPFI DOHC Hybrid,5,4.9,5.0,5.0,4.9,4.9,5.0,GA,Dealer
236,2022,Accord Hybrid Sport,New,32560,4.8,still night pearl,black,FWD,41–44,Hybrid,cvt,2.0L I4 16V MPFI DOHC Hybrid,2,4.9,5.0,5.0,4.9,4.9,5.0,GA,Dealer
237,2022,Accord Hybrid Sport,New,33463,3.8,silver,black,FWD,41–44,Hybrid,cvt,2.0L I4 16V MPFI DOHC Hybrid,7,4.9,5.0,5.0,4.9,4.9,5.0,GA,Dealer
238,2022,Pilot Touring 7-Passenger,New,48860,4.2,platinum white,black,AWD,19–26,Gasoline,9-speed automatic,3.5L V6 24V GDI SOHC,13,5.0,5.0,5.0,5.0,5.0,5.0,OH,Dealer
239,2022,Pilot TrailSport,New,46105,4.8,crystal,black,AWD,19–25,Gasoline,9-speed automatic,3.5L V6 24V GDI SOHC,4,5.0,5.0,5.0,5.0,5.0,5.0,NC,Dealer
240,2023,CR-V EX-L,New,36900,4.7,white,black,AWD,22–31,Gasoline,cvt,1.5L I4 16V GDI DOHC Turbo,4,5.0,5.0,5.0,4.0,4.0,5.0,PA,Dealer
241,2023,Civic Sport,New,29540,4.7,sonic gray pearl,black,FWD,22–31,Gasoline,cvt,2.0L I4 16V GDI DOHC,11,4.6,4.0,4.6,4.5,4.8,5.0,NC,Dealer
242,2022,Accord Hybrid Sport,New,32560,5.0,platinum white pearl,black,FWD,41–44,Hybrid,cvt,2.0L I4 16V MPFI DOHC Hybrid,0,4.9,5.0,5.0,4.9,4.9,5.0,FL,Dealer
243,2022,Pilot Sport,New,41375,4.8,crystal black pearl,black,AWD,19–26,Gasoline,9-speed automatic,3.5L V6 24V GDI SOHC,10,5.0,5.0,5.0,5.0,5.0,5.0,FL,Dealer
244,2022,Pilot Black Edition,New,51560,4.7,sonic gray pearl,crystal black,AWD,19–26,Gasoline,9-speed automatic,3.5L V6 24V GDI SOHC,5,5.0,5.0,5.0,5.0,5.0,5.0,FL,Dealer
245,2023,Civic Sport Touring,New,33035,4.7,platinum white pearl,crystal black,FWD,22–31,Gasoline,cvt,1.5L 4 Cylinder,5,4.7,4.8,4.1,4.5,4.9,4.7,FL,Dealer
246,2023,CR-V EX,New,34850,4.7,lunar silver metallic,crystal black,AWD,22–31,Gasoline,cvt,1.5L I4 16V GDI DOHC Turbo,5,5.0,5.0,5.0,4.0,4.0,5.0,FL,Dealer
247,2023,CR-V EX-L,New,36505,4.7,meteorite gray metallic,gray,AWD,22–31,Gasoline,cvt,1.5L I4 16V GDI DOHC Turbo,2,5.0,5.0,5.0,4.0,4.0,5.0,NC,Dealer
248,2022,Passport TrailSport,New,48709,4.9,crystal black pearl,black,AWD,19–24,Gasoline,9-speed automatic,3.5L V6 24V GDI SOHC,0,5.0,5.0,4.9,5.0,4.9,5.0,NC,Dealer
249,2022,Passport TrailSport,New,43258,5.0,lunar silver metallic,black,AWD,19–24,Gasoline,9-speed automatic,3.5L V6 24V GDI SOHC,2381,5.0,5.0,4.9,5.0,4.9,5.0,VA,Dealer
250,2023,HR-V Sport,New,29040,4.8,platinum white pearl,black,AWD,22–31,Gasoline,cvt,2.0L I4 16V GDI DOHC,3,4.0,5.0,4.0,5.0,5.0,5.0,VA,Dealer
251,2023,Ridgeline RTL-E,New,46420,4.8,radiant red metallic ii,black,AWD,22–31,Gasoline,automatic,3.5L V6 24V GDI SOHC,2,5.0,4.8,4.8,4.2,5.0,5.0,PA,Dealer
252,2022,Pilot TrailSport,New,46105,5.0,crystal black,black,AWD,19–25,Gasoline,9-speed automatic,3.5L V6 24V GDI SOHC,4,5.0,5.0,5.0,5.0,5.0,5.0,VA,Dealer
253,2023,Ridgeline Black Edition,New,48985,5.0,crystal black pearl,black,AWD,22–31,Gasoline,automatic,3.5L V6 24V GDI SOHC,5,5.0,4.8,4.8,4.2,5.0,5.0,DE,Dealer
254,2023,CR-V Hybrid Sport Touring,New,40240,4.9,radiant red metallic,black,AWD,22–31,Hybrid,automatic,2.0L I4 16V GDI DOHC Hybrid,5,5.0,3.0,4.0,4.0,5.0,5.0,NJ,Dealer
255,2022,Accord Sport,New,35150,4.2,sonic gray pearl,black,FWD,22–32,Gasoline,automatic,Intercooled Turbo Regular Unleaded I-4 2.0 L/122,4,5.0,5.0,5.0,5.0,5.0,5.0,NJ,Dealer
