,Year,Model,Condition,Price,Consumer_Rating,Exterior_Color,Interior_Color,Drivetrain,MPG,Fuel_Type,Transmission,Engine,Mileage,Comfort_Rating,Interior_Design_Rating,Performance_Rating,Value_For_Money_Rating,Exterior_Styling_Rating,Reliability_Rating,State,Seller_Type
228,2023,99,1,49895,4.7,9,18,2,39,1,10,45,4,5.0,5.0,4.0,4.0,4.0,5.0,14,0
229,2023,30,1,35590,4.4,104,4,1,39,2,13,27,3,5.0,3.0,4.0,4.0,5.0,5.0,14,0
230,2022,20,1,35150,5.0,123,4,2,40,1,1,28,3,5.0,5.0,5.0,5.0,5.0,5.0,14,0
231,2022,11,1,32560,5.0,99,4,2,105,2,13,30,20,4.9,5.0,5.0,4.9,4.9,5.0,9,0
232,2023,31,1,40809,4.6,51,4,1,39,2,10,27,4,5.0,3.0,4.0,4.0,5.0,5.0,21,0
233,2023,128,1,43075,4.8,72,10,1,11,1,8,61,0,5.0,4.8,4.8,4.2,5.0,5.0,21,0
234,2023,26,1,33855,4.7,9,23,1,63,1,13,48,0,5.0,5.0,5.0,4.0,4.0,5.0,21,0
235,2022,11,1,32930,4.4,6,18,2,105,2,13,30,5,4.9,5.0,5.0,4.9,4.9,5.0,9,0
236,2022,11,1,32560,4.8,128,4,2,105,2,13,30,2,4.9,5.0,5.0,4.9,4.9,5.0,9,0
237,2022,11,1,33463,3.8,111,4,2,105,2,13,30,7,4.9,5.0,5.0,4.9,4.9,5.0,9,0
238,2022,118,1,48860,4.2,98,4,1,17,1,8,45,13,5.0,5.0,5.0,5.0,5.0,5.0,34,0
239,2022,120,1,46105,4.8,30,4,1,16,1,8,45,4,5.0,5.0,5.0,5.0,5.0,5.0,26,0
240,2023,27,1,36900,4.7,139,4,1,39,1,13,5,4,5.0,5.0,5.0,4.0,4.0,5.0,37,0
241,2023,60,1,29540,4.7,123,4,2,39,1,13,26,11,4.6,4.0,4.6,4.5,4.8,5.0,26,0
242,2022,11,1,32560,5.0,99,4,2,105,2,13,30,0,4.9,5.0,5.0,4.9,4.9,5.0,8,0
243,2022,116,1,41375,4.8,32,4,1,17,1,8,45,10,5.0,5.0,5.0,5.0,5.0,5.0,8,0
244,2022,106,1,51560,4.7,123,18,1,17,1,8,45,5,5.0,5.0,5.0,5.0,5.0,5.0,8,0
245,2023,61,1,33035,4.7,99,18,2,39,1,13,1,5,4.7,4.8,4.1,4.5,4.9,4.7,8,0
246,2023,26,1,34850,4.7,59,18,1,39,1,13,5,5,5.0,5.0,5.0,4.0,4.0,5.0,8,0
247,2023,27,1,36505,4.7,65,20,1,39,1,13,5,2,5.0,5.0,5.0,4.0,4.0,5.0,26,0
248,2022,105,1,48709,4.9,32,4,1,15,1,8,45,0,5.0,5.0,4.9,5.0,4.9,5.0,26,0
249,2022,105,1,43258,5.0,59,4,1,15,1,8,45,2381,5.0,5.0,4.9,5.0,4.9,5.0,44,0
250,2023,84,1,29040,4.8,99,4,1,39,1,13,26,3,4.0,5.0,4.0,5.0,5.0,5.0,44,0
251,2023,129,1,46420,4.8,105,4,1,39,1,10,45,2,5.0,4.8,4.8,4.2,5.0,5.0,37,0
252,2022,120,1,46105,5.0,31,4,1,16,1,8,45,4,5.0,5.0,5.0,5.0,5.0,5.0,44,0
253,2023,126,1,48985,5.0,32,4,1,39,1,10,45,5,5.0,4.8,4.8,4.2,5.0,5.0,7,0
254,2023,31,1,40240,4.9,104,4,1,39,2,10,27,5,5.0,3.0,4.0,4.0,5.0,5.0,30,0
255,2022,18,1,35150,4.2,123,4,2,40,1,10,56,4,5.0,5.0,5.0,5.0,5.0,5.0,30,0
256,2023,31,1,40240,4.9,136,4,1,39,2,13,27,11,5.0,3.0,4.0,4.0,5.0,5.0,30,0
257,2023,31,1,39845,4.2,59,4,1,39,2,13,27,81,5.0,3.0,4.0,4.0,5.0,5.0,33,0
258,2022,26,1,31635,4.8,58,4,1,63,1,13,5,3,4.9,4.8,4.7,4.8,4.7,4.9,6,0
259,2022,84,1,26545,4.8,68,4,1,56,1,13,18,5,3.8,3.2,3.6,3.6,4.2,4.2,6,0
260,2022,20,1,34755,4.8,59,4,2,40,1,1,28,2,5.0,5.0,5.0,5.0,5.0,5.0,18,0
261,2023,31,1,40240,4.9,51,33,1,100,2,13,48,6,5.0,3.0,4.0,4.0,5.0,5.0,18,0
262,2022,115,1,44600,4.9,126,20,1,17,1,8,61,21,5.0,5.0,5.0,5.0,5.0,5.0,18,0
263,2022,26,1,32030,4.9,51,30,1,63,1,12,48,97,4.9,4.8,4.7,4.8,4.7,4.9,18,0
264,2022,108,1,42000,4.4,98,4,2,23,1,8,45,2,5.0,5.0,5.0,5.0,5.0,5.0,4,0
265,2022,19,1,30075,5.0,32,4,2,76,1,13,5,5,5.0,5.0,5.0,5.0,5.0,5.0,4,0
266,2022,11,1,32560,5.0,123,4,2,105,2,13,30,14,4.9,5.0,5.0,4.9,4.9,5.0,4,0
267,2023,117,1,43964,4.8,59,20,1,39,1,10,44,5,4.8,4.7,5.0,5.0,4.9,4.7,36,0
268,2022,116,1,39299,3.9,32,4,1,17,1,8,45,5,5.0,5.0,5.0,5.0,5.0,5.0,46,0
269,2023,95,1,50915,4.4,72,20,2,39,1,1,45,2,5.0,5.0,4.0,4.0,4.0,5.0,15,0
270,2023,113,1,53830,4.9,105,4,1,39,1,1,44,10,4.4,4.7,4.8,4.4,4.6,4.6,42,0
271,2022,118,1,33193,4.7,32,4,1,17,1,8,45,4,5.0,5.0,5.0,5.0,5.0,5.0,42,0
272,2023,129,1,42719,4.5,99,18,1,39,1,10,45,5,5.0,4.8,4.8,4.2,5.0,5.0,42,0
273,2023,81,1,29540,5.0,99,4,2,39,1,10,26,5,4.0,5.0,4.0,5.0,5.0,5.0,42,0
274,2023,60,1,26940,3.9,123,4,2,39,1,7,26,2,5.0,4.8,5.0,4.8,5.0,4.6,15,0
275,2023,129,1,48925,4.8,72,4,1,39,1,10,45,5,5.0,4.8,4.8,4.2,5.0,5.0,15,0
276,2022,116,1,41375,5.0,9,4,1,17,1,8,45,2,5.0,5.0,5.0,5.0,5.0,5.0,23,0
277,2022,108,1,46527,4.8,99,4,2,23,1,8,45,9,5.0,5.0,5.0,5.0,5.0,5.0,2,0
278,2023,31,1,39845,5.0,22,4,1,39,2,13,27,0,5.0,3.0,4.0,4.0,5.0,5.0,22,0
279,2022,21,1,33560,5.0,32,4,2,76,1,13,5,3,5.0,5.0,5.0,5.0,5.0,5.0,17,0
280,2022,19,1,32465,5.0,99,4,2,76,1,13,5,1,5.0,5.0,5.0,5.0,5.0,5.0,17,0
281,2023,92,1,42360,5.0,99,3,2,39,1,10,45,10,5.0,5.0,4.0,4.0,4.0,5.0,47,0
282,2023,120,1,51845,4.1,116,4,1,39,1,10,44,5,5.0,4.6,5.0,5.0,4.9,4.9,17,0
283,2023,129,1,49320,4.8,123,4,1,39,1,10,45,5,5.0,4.8,4.8,4.2,5.0,5.0,13,0
284,2023,116,1,43455,4.5,98,4,1,39,1,10,44,4,4.7,5.0,4.5,4.8,4.4,4.7,13,0
285,2023,84,1,28790,5.0,99,4,1,39,1,13,26,1000,4.0,5.0,4.0,5.0,5.0,5.0,13,0
286,2022,19,1,29175,4.8,32,4,2,76,1,13,5,5,5.0,5.0,5.0,5.0,5.0,5.0,13,0
287,2023,31,1,39845,4.8,65,4,1,39,2,13,27,138,5.0,3.0,4.0,4.0,5.0,5.0,13,0
288,2023,99,1,45895,4.6,89,18,2,39,1,10,45,8,5.0,5.0,4.0,4.0,4.0,5.0,13,0
289,2023,101,1,42395,4.6,32,18,1,39,1,10,45,10,4.8,4.8,5.0,4.2,4.5,5.0,13,0
290,2023,95,1,50915,4.6,72,18,2,39,1,10,45,8,5.0,5.0,4.0,4.0,4.0,5.0,13,0
291,2023,110,1,44050,3.3,99,20,2,39,1,10,44,5,5.0,4.4,4.8,4.9,4.5,4.2,41,0
292,2022,116,1,41770,4.7,99,18,1,17,1,8,61,5,5.0,5.0,5.0,5.0,5.0,5.0,41,0
293,2023,83,1,25045,4.6,51,18,2,39,1,13,26,11,4.0,5.0,4.0,5.0,5.0,5.0,16,0
294,2022,108,1,41605,5.0,32,4,2,23,1,8,45,3,5.0,5.0,5.0,5.0,5.0,5.0,41,0
295,2022,116,1,41770,5.0,123,4,1,17,1,8,45,2,5.0,5.0,5.0,5.0,5.0,5.0,41,0
296,2023,129,1,48005,5.0,105,4,1,11,1,10,60,10,5.0,4.8,4.8,4.2,5.0,5.0,14,0
297,2022,120,1,48105,4.7,32,4,1,16,1,8,45,4,5.0,5.0,5.0,5.0,5.0,5.0,14,0
298,2023,31,1,39845,5.0,9,4,1,39,2,13,27,1,5.0,3.0,4.0,4.0,5.0,5.0,16,0
299,2023,27,1,35005,4.6,59,4,2,39,1,13,5,256,5.0,5.0,5.0,4.0,4.0,5.0,41,0
300,2022,116,1,41375,4.6,59,4,1,17,1,8,45,225,5.0,5.0,5.0,5.0,5.0,5.0,41,0
301,2022,120,1,46500,3.0,123,4,1,16,1,8,45,0,5.0,5.0,5.0,5.0,5.0,5.0,34,0
302,2022,106,1,53560,2.8,143,4,1,17,1,8,45,6,5.0,5.0,5.0,5.0,5.0,5.0,34,0
303,2023,30,1,34296,4.7,99,4,2,39,2,13,27,2,5.0,3.0,4.0,4.0,5.0,5.0,34,0
304,2022,113,1,51665,4.8,32,4,1,17,1,8,45,5303,5.0,5.0,5.0,5.0,5.0,5.0,34,0
305,2022,116,1,39995,5.0,59,10,1,17,1,8,61,2,5.0,5.0,5.0,5.0,5.0,5.0,21,0
306,2022,102,1,47620,4.9,105,13,1,15,1,8,61,169,5.0,5.0,4.9,5.0,4.9,5.0,21,0
307,2023,109,1,46150,4.8,99,20,1,39,1,10,44,4,4.8,3.8,4.6,4.7,5.0,4.6,9,0
308,2022,20,1,35150,4.8,97,4,2,40,1,1,28,4,5.0,5.0,5.0,5.0,5.0,5.0,26,0
309,2023,31,1,40240,4.8,128,4,1,39,2,10,27,4,5.0,3.0,4.0,4.0,5.0,5.0,26,0
310,2023,31,1,40240,4.4,128,4,1,39,2,13,27,10,5.0,3.0,4.0,4.0,5.0,5.0,34,0
311,2022,19,1,28988,4.7,99,18,2,76,1,13,5,5,5.0,5.0,5.0,5.0,5.0,5.0,8,0
312,2023,31,1,43095,4.4,32,18,1,39,2,13,27,9,5.0,3.0,4.0,4.0,5.0,5.0,26,0
313,2022,19,1,30470,5.0,123,4,2,76,1,13,5,6,5.0,5.0,5.0,5.0,5.0,5.0,44,0
314,2022,19,1,29375,5.0,123,4,2,76,1,13,5,6,5.0,5.0,5.0,5.0,5.0,5.0,44,0
315,2022,118,1,48860,4.4,99,3,1,17,1,8,45,10,5.0,5.0,5.0,5.0,5.0,5.0,44,0
316,2023,92,1,41855,4.4,89,4,2,39,1,1,45,10,5.0,5.0,4.0,4.0,4.0,5.0,44,0
317,2023,31,1,40240,4.9,128,4,1,100,2,15,51,14,5.0,3.0,4.0,4.0,5.0,5.0,26,0
318,2022,108,1,43605,5.0,57,20,1,17,1,8,45,6,5.0,5.0,5.0,5.0,5.0,5.0,19,0
319,2023,129,1,46420,5.0,51,4,1,39,1,8,45,15,5.0,4.8,4.8,4.2,5.0,5.0,19,0
320,2017,13,2,12499,4.5,139,41,2,66,1,13,37,86667,4.8,4.8,4.8,4.8,4.8,4.9,8,0
321,2022,33,1,28045,4.7,30,4,2,68,1,13,5,10,4.9,4.8,4.7,4.8,4.7,4.9,8,0
322,2023,128,1,43470,4.4,92,4,1,39,1,10,45,4,5.0,4.8,4.8,4.2,5.0,5.0,37,0
323,2023,27,1,36505,4.8,49,20,1,39,1,13,5,5,5.0,5.0,5.0,4.0,4.0,5.0,33,0
324,2022,26,1,32030,4.8,123,4,1,63,1,13,5,2,4.9,4.8,4.7,4.8,4.7,4.9,6,0
325,2023,31,1,39845,4.4,51,18,1,39,2,13,27,3,5.0,3.0,4.0,4.0,5.0,5.0,45,0
326,2023,31,1,40240,4.3,99,20,1,39,2,13,27,8,5.0,3.0,4.0,4.0,5.0,5.0,6,0
327,2022,116,1,41375,5.0,9,18,1,17,1,8,45,11,5.0,5.0,5.0,5.0,5.0,5.0,18,0
328,2023,110,1,44941,4.6,31,4,1,39,1,1,44,3,4.9,5.0,3.8,5.0,4.8,4.9,18,0
329,2023,117,1,50240,5.0,99,4,1,39,1,1,44,5,5.0,5.0,4.5,5.0,5.0,4.5,18,0
330,2023,53,1,29195,5.0,1,18,2,39,1,14,5,6,4.3,4.6,5.0,4.9,4.6,5.0,4,0
331,2023,129,1,46025,4.8,89,20,1,39,1,10,45,26,5.0,4.8,4.8,4.2,5.0,5.0,4,0
332,2023,95,1,50915,5.0,72,4,2,19,1,10,60,0,5.0,5.0,4.0,4.0,4.0,5.0,4,0
333,2023,26,1,34250,4.8,99,4,1,39,1,13,5,0,5.0,5.0,5.0,4.0,4.0,5.0,4,0
334,2023,95,1,55391,4.6,72,4,2,39,1,10,45,10,5.0,5.0,4.0,4.0,4.0,5.0,4,0
335,2022,26,1,32055,4.7,72,4,1,63,1,13,5,9,4.9,4.8,4.7,4.8,4.7,4.9,4,0
336,2022,116,1,41770,5.0,99,4,1,17,1,8,45,11,5.0,5.0,5.0,5.0,5.0,5.0,4,0
337,2022,116,1,39406,4.3,99,4,1,17,1,8,45,12,5.0,5.0,5.0,5.0,5.0,5.0,3,0
338,2016,2,2,22998,4.7,14,20,2,67,1,13,37,53233,4.8,4.7,4.7,4.7,4.8,4.8,42,0
339,2023,27,1,39895,4.8,128,4,1,39,1,13,5,189,5.0,5.0,5.0,4.0,4.0,5.0,36,0
340,2023,31,1,40544,4.5,65,18,1,39,2,13,27,5,5.0,3.0,4.0,4.0,5.0,5.0,5,0
341,2022,116,1,41770,4.7,123,4,1,17,1,8,45,5,5.0,5.0,5.0,5.0,5.0,5.0,46,0
342,2023,126,1,43875,5.0,32,37,1,39,1,10,45,5,5.0,4.8,4.8,4.2,5.0,5.0,42,0
343,2023,95,1,47378,5.0,72,20,2,39,1,10,45,5,5.0,5.0,4.0,4.0,4.0,5.0,42,0
344,2022,80,1,27795,4.9,32,4,1,56,1,13,18,9,3.8,3.2,3.6,3.6,4.2,4.2,42,0
345,2022,21,1,29777,4.8,32,4,2,76,1,13,5,15,5.0,5.0,5.0,5.0,5.0,5.0,42,0
346,2023,102,1,51150,4.0,123,4,1,39,1,8,45,200,4.6,4.0,4.9,4.2,4.2,4.6,23,0
347,2023,84,1,28790,4.9,93,4,1,39,1,13,26,0,4.0,5.0,4.0,5.0,5.0,5.0,22,0
348,2022,108,1,42301,4.5,59,20,1,17,1,8,45,67,5.0,5.0,5.0,5.0,5.0,5.0,22,0
349,2022,21,1,31065,5.0,32,4,2,76,1,13,5,3,5.0,5.0,5.0,5.0,5.0,5.0,17,0
350,2023,113,1,53830,4.6,99,18,1,39,1,10,44,5,4.6,5.0,4.8,4.2,4.9,4.8,41,0
351,2023,60,1,26145,4.6,65,18,2,39,1,13,26,6,4.9,4.3,4.8,5.0,4.5,4.9,41,0
352,2022,120,1,44183,5.0,99,4,1,16,1,8,45,6,5.0,5.0,5.0,5.0,5.0,5.0,17,0
353,2022,108,1,40841,4.8,59,20,1,17,1,8,45,5,5.0,5.0,5.0,5.0,5.0,5.0,13,0
354,2022,101,1,42160,4.8,123,4,1,15,1,8,45,6,5.0,5.0,4.9,5.0,4.9,5.0,13,0
355,2023,60,1,26140,4.7,99,4,2,39,1,13,26,6,4.9,3.7,4.7,5.0,4.7,4.8,14,0
356,2023,113,1,53720,4.7,99,20,1,39,1,1,44,5,5.0,4.6,4.3,3.7,4.2,4.7,14,0
357,2023,110,1,45395,5.0,30,4,1,39,1,1,44,28,5.0,4.3,4.4,4.4,4.3,4.8,14,0
358,2022,19,1,29325,5.0,128,4,2,76,1,13,5,17,5.0,5.0,5.0,5.0,5.0,5.0,14,0
359,2022,19,1,32470,4.7,123,4,2,76,1,13,5,4,5.0,5.0,5.0,5.0,5.0,5.0,14,0
360,2023,31,1,40395,4.0,65,20,1,39,2,13,27,1,5.0,3.0,4.0,4.0,5.0,5.0,14,0
361,2023,81,1,29145,4.6,32,4,2,39,1,13,26,10,4.0,5.0,4.0,5.0,5.0,5.0,41,0
362,2023,128,1,46370,4.8,123,4,1,39,1,8,45,5,5.0,4.8,4.8,4.2,5.0,5.0,14,0
363,2023,117,1,47795,5.0,32,4,2,39,1,1,44,3,4.9,4.9,5.0,4.3,4.6,4.8,41,0
364,2023,27,1,36900,4.7,99,20,1,39,1,13,5,5,5.0,5.0,5.0,4.0,4.0,5.0,16,0
365,2022,118,1,46465,4.5,59,18,2,23,1,8,45,13,5.0,5.0,5.0,5.0,5.0,5.0,9,0
366,2023,31,1,40072,4.6,51,20,1,39,2,10,27,5,5.0,3.0,4.0,4.0,5.0,5.0,21,0
367,2023,31,1,40240,4.4,104,10,1,100,2,13,48,0,5.0,3.0,4.0,4.0,5.0,5.0,21,0
368,2023,110,1,45395,4.8,59,20,1,16,1,10,57,0,4.7,5.0,5.0,4.8,4.5,4.8,9,0
369,2022,118,1,45895,4.4,32,4,2,23,1,8,45,12,5.0,5.0,5.0,5.0,5.0,5.0,9,0
370,2022,115,1,44600,5.0,36,3,1,17,1,8,45,2,5.0,5.0,5.0,5.0,5.0,5.0,34,0
371,2023,98,1,43050,4.4,105,4,2,39,1,7,45,3,5.0,5.0,4.0,4.0,4.0,5.0,34,0
372,2022,126,1,47260,4.4,123,18,1,11,1,8,45,12,5.0,4.9,4.9,4.3,4.7,5.0,39,0
373,2023,126,1,49790,4.8,139,37,1,39,1,10,45,7,5.0,4.8,4.8,4.2,5.0,5.0,37,0
374,2023,27,1,36505,4.9,59,4,1,39,1,13,5,5,5.0,5.0,5.0,4.0,4.0,5.0,33,0
375,2022,20,1,35145,4.7,123,18,2,40,1,1,28,5,5.0,5.0,5.0,5.0,5.0,5.0,8,0
376,2023,60,1,26945,4.6,59,4,2,39,1,14,26,0,5.0,4.5,5.0,4.7,4.9,5.0,8,0
377,2023,129,1,46025,4.4,31,4,1,39,1,8,45,10,5.0,4.8,4.8,4.2,5.0,5.0,44,0
378,2023,31,1,40395,4.9,59,4,1,100,2,15,51,0,5.0,3.0,4.0,4.0,5.0,5.0,26,0
379,2023,42,1,27545,5.0,63,20,2,39,1,13,5,0,4.8,4.4,4.3,5.0,5.0,4.7,19,0
380,2023,53,1,29595,5.0,1,36,2,39,1,14,5,0,4.6,5.0,5.0,4.9,4.9,5.0,8,0
381,2023,27,1,35005,4.5,111,4,2,39,1,13,5,362,5.0,5.0,5.0,4.0,4.0,5.0,8,0
382,2022,120,1,46500,5.0,123,4,1,16,1,8,45,4,5.0,5.0,5.0,5.0,5.0,5.0,44,0
383,2023,102,1,48250,5.0,123,18,1,39,1,8,45,10,4.9,4.9,4.8,4.0,4.3,4.8,37,0
384,2023,128,1,45975,4.7,59,4,1,39,1,10,45,5,5.0,4.8,4.8,4.2,5.0,5.0,37,0
385,2023,95,1,39752,4.8,99,3,2,39,1,10,45,2,5.0,5.0,4.0,4.0,4.0,5.0,37,0
386,2023,128,1,43470,5.0,123,4,1,39,1,10,45,10,5.0,4.8,4.8,4.2,5.0,5.0,30,0
387,2023,84,1,29040,4.8,99,4,1,39,1,13,26,10,4.0,5.0,4.0,5.0,5.0,5.0,6,0
388,2023,129,1,46025,4.8,100,20,1,39,1,8,45,5,5.0,4.8,4.8,4.2,5.0,5.0,33,0
389,2022,19,1,30470,4.8,128,4,2,76,1,13,5,3,5.0,5.0,5.0,5.0,5.0,5.0,6,0
390,2022,84,1,26545,4.4,51,4,1,56,1,13,18,2088,3.8,3.2,3.6,3.6,4.2,4.2,33,0
391,2023,31,1,40850,4.9,51,4,1,100,2,13,48,5,5.0,3.0,4.0,4.0,5.0,5.0,18,0
392,2022,84,1,26940,4.9,139,31,1,56,1,12,48,21047,3.8,3.2,3.6,3.6,4.2,4.2,18,0
393,2023,27,1,36505,4.9,51,32,1,63,1,13,48,6,5.0,5.0,5.0,4.0,4.0,5.0,18,0
394,2022,80,1,27795,4.9,9,27,1,56,1,12,48,6614,3.8,3.2,3.6,3.6,4.2,4.2,18,0
395,2022,120,1,42780,4.6,123,4,1,16,1,8,45,10,5.0,5.0,5.0,5.0,5.0,5.0,18,0
396,2022,102,1,47620,5.0,123,4,1,15,1,8,45,1,5.0,5.0,4.9,5.0,4.9,5.0,18,0
397,2023,128,1,43075,4.8,32,18,1,39,1,10,45,11,5.0,4.8,4.8,4.2,5.0,5.0,4,0
398,2023,30,1,35650,4.8,104,4,2,39,2,13,27,3,5.0,3.0,4.0,4.0,5.0,5.0,4,0
399,2012,49,2,14988,4.5,6,18,2,73,1,4,18,45958,4.3,4.3,4.4,4.6,4.5,4.8,4,0
400,2021,4,2,30998,4.8,107,20,2,82,1,13,5,19130,4.9,4.8,4.8,4.8,4.9,4.8,4,0
401,2022,11,1,32560,5.0,123,4,2,105,2,13,30,10,4.9,5.0,5.0,4.9,4.9,5.0,4,0
402,2014,26,2,16998,4.5,19,4,1,38,1,4,38,105979,4.5,4.5,4.5,4.5,4.6,4.7,32,0
403,2023,92,1,42250,4.3,105,3,2,39,1,1,45,11,5.0,5.0,4.0,4.0,4.0,5.0,3,0
404,2019,103,2,28404,4.9,141,4,1,15,1,8,45,18138,4.8,4.7,4.7,4.6,4.7,4.8,12,0
405,2018,64,2,44871,4.4,139,37,2,37,1,7,28,10506,4.5,4.7,4.9,4.7,4.7,4.8,12,0
406,2021,89,2,31996,4.8,59,4,2,109,2,13,6,8706,5.0,5.0,5.0,5.0,5.0,5.0,36,0
407,2019,49,2,21500,4.9,72,20,2,82,1,13,29,33100,4.8,4.8,4.9,4.8,4.9,4.9,36,0
408,2020,53,2,27170,3.5,59,4,2,61,1,7,5,22900,4.8,4.8,4.8,4.8,4.9,4.9,46,0
409,2022,83,1,24540,4.2,99,20,1,62,1,13,18,3000,3.8,3.2,3.6,3.6,4.2,4.2,5,0
410,2017,111,2,24995,4.6,14,18,1,13,1,6,45,82661,4.8,4.7,4.7,4.6,4.7,4.7,25,0
411,2022,60,2,32995,4.6,1,4,2,81,1,13,26,7519,4.6,4.9,4.4,4.6,4.6,4.7,40,0
412,2022,36,1,37844,4.8,1,4,1,63,1,12,48,7,4.9,4.8,4.7,4.8,4.7,4.9,35,0
413,2021,101,2,33888,4.4,32,4,1,15,1,8,45,10570,4.9,4.7,4.8,4.6,4.8,4.8,35,0
414,2023,30,1,33695,4.8,64,4,2,39,2,13,27,0,5.0,3.0,4.0,4.0,5.0,5.0,42,0
415,2017,49,2,21995,4.1,32,4,2,90,1,13,29,54833,4.7,4.7,4.8,4.8,4.8,4.8,42,0
416,2020,103,2,24496,4.8,139,4,1,15,1,8,45,48565,4.9,4.8,4.8,4.6,4.8,4.8,42,0
417,2019,85,2,22628,5.0,99,4,1,56,1,13,18,101884,4.6,4.6,4.4,4.6,4.8,4.7,35,0
418,2011,49,2,12000,5.0,131,3,2,55,1,4,18,90239,4.1,4.2,4.4,4.3,4.3,4.4,28,0
419,2022,115,2,39000,4.7,32,4,1,17,1,8,45,15246,5.0,5.0,5.0,5.0,5.0,5.0,11,0
420,2020,29,2,32988,4.2,99,25,1,101,2,13,30,30311,4.7,4.6,4.3,4.3,4.6,4.6,15,0
421,2021,118,2,39125,4.7,32,4,1,17,1,10,60,42089,4.9,4.8,4.8,4.7,4.7,4.8,2,0
422,2000,136,2,19500,4.7,107,18,3,22,1,7,29,56640,4.2,4.6,4.8,4.9,4.9,4.9,42,0
423,2023,26,1,34250,4.9,77,4,1,39,1,13,5,67,5.0,5.0,5.0,4.0,4.0,5.0,42,0
424,2021,115,2,36501,4.6,59,20,1,17,1,8,45,31185,4.9,4.8,4.8,4.7,4.7,4.8,27,0
425,2017,117,2,26879,4.6,126,20,1,17,1,8,45,90858,4.8,4.7,4.7,4.6,4.7,4.7,27,0
426,2019,129,2,30000,4.7,72,4,1,12,1,6,45,60464,4.9,4.8,4.8,4.6,4.7,4.9,27,0
427,2016,18,2,16995,4.8,32,4,2,60,1,13,37,94518,4.8,4.7,4.7,4.7,4.8,4.8,23,0
428,2016,117,2,19989,4.4,59,20,1,17,1,8,45,121367,4.7,4.6,4.5,4.4,4.6,4.6,22,0
429,2022,108,1,44000,5.0,99,4,1,17,1,8,45,1,5.0,5.0,5.0,5.0,5.0,5.0,11,0
430,2022,115,1,43296,4.5,36,3,1,17,1,8,45,0,5.0,5.0,5.0,5.0,5.0,5.0,22,0
431,2021,65,2,28500,4.8,32,4,2,39,2,13,6,32747,4.8,4.2,4.4,4.7,4.3,5.0,23,0
432,2021,106,2,39975,4.9,99,4,1,17,1,10,60,33798,4.9,4.8,4.8,4.7,4.7,4.8,13,0
433,2020,129,0,35891,5.0,36,3,1,15,1,8,45,40675,4.8,4.7,4.6,4.5,4.7,4.7,13,0
434,2022,87,2,29454,4.7,59,4,2,114,2,13,6,38386,5.0,5.0,4.5,4.9,4.3,4.7,17,0
435,2020,27,2,32200,4.9,139,18,1,63,1,13,5,29396,4.9,4.8,4.8,4.8,4.9,4.9,13,0
436,2021,26,2,28250,4.3,6,18,1,63,1,13,5,24048,4.9,4.8,4.8,4.8,4.9,4.9,47,0
437,2022,29,2,36890,4.1,59,4,1,101,2,13,30,9783,4.6,4.9,4.5,4.6,4.8,4.7,47,0
438,2009,71,2,23997,4.7,95,42,0,15,1,4,38,35723,4.6,4.7,4.5,4.8,4.6,4.9,47,0
439,2020,95,2,44820,4.7,6,18,2,19,1,1,45,48836,4.8,4.8,4.7,4.6,4.7,4.7,47,0
440,2022,115,1,44600,4.7,99,4,1,17,1,8,61,7,5.0,5.0,5.0,5.0,5.0,5.0,13,0
441,2016,108,2,27998,4.6,9,4,1,13,1,6,45,62650,4.7,4.6,4.5,4.4,4.6,4.6,47,0
442,2023,84,1,28395,4.7,68,4,1,39,1,13,26,1,4.0,5.0,4.0,5.0,5.0,5.0,13,0
443,2009,13,2,9995,4.4,139,41,2,32,1,4,38,110888,4.4,4.4,4.3,4.4,4.5,4.5,41,0
444,2023,31,1,40240,5.0,136,4,1,39,2,13,27,8,5.0,3.0,4.0,4.0,5.0,5.0,14,0
445,2021,115,2,32500,4.3,99,4,2,23,1,8,45,53142,4.9,4.8,4.8,4.7,4.7,4.8,21,0
446,2022,81,2,29990,5.0,59,4,1,56,1,13,18,2852,3.8,3.2,3.6,3.6,4.2,4.2,21,0
447,2020,26,2,25997,4.8,139,20,2,68,1,13,5,25368,4.9,4.8,4.8,4.8,4.9,4.9,1,0
448,2018,99,2,24930,4.6,139,3,2,19,1,1,45,133469,4.8,4.7,4.6,4.3,4.7,4.6,1,0
449,2004,135,2,39995,4.7,79,4,3,21,1,7,33,27257,4.1,4.5,4.8,4.7,4.8,4.9,34,0
450,2022,120,1,46500,5.0,99,4,1,16,1,8,45,1,5.0,5.0,5.0,5.0,5.0,5.0,9,0
451,2021,134,2,33500,4.3,105,4,1,11,1,8,45,28062,4.9,4.7,4.7,4.5,4.9,4.6,34,0
452,2022,8,1,32560,5.0,99,9,2,105,2,13,48,10,4.9,5.0,5.0,4.9,4.9,5.0,21,0
453,2017,92,2,26550,4.8,141,3,2,18,1,6,46,54225,4.8,4.6,4.8,4.6,4.7,4.8,21,0
454,2022,11,1,33858,3.8,139,4,2,105,2,13,30,7,4.9,5.0,5.0,4.9,4.9,5.0,9,0
455,2018,95,2,36900,5.0,92,26,2,19,1,1,45,29100,4.8,4.7,4.6,4.3,4.7,4.6,26,0
456,2022,116,1,29236,5.0,99,4,1,17,1,8,45,7,5.0,5.0,5.0,5.0,5.0,5.0,39,0
457,2023,31,1,44871,4.9,99,4,1,39,2,13,27,10001,5.0,3.0,4.0,4.0,5.0,5.0,26,0
